Item_Identifier,Item_Weight,Item_Visibility,Item_MRP,Outlet_Identifier,Item_Outlet_Sales,Outlet_Years,Item_Fat_Content_0,Item_Fat_Content_1,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Size_3,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Type_Combined_0,Item_Type_Combined_1,Item_Type_Combined_2,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
FDV51,16.35,0.054463442,163.8842,OUT010,165.7842,11,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDM24,6.135,0.07649992722222222,151.3366,OUT045,1057.9562,7,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCO30,19.5,0.015756784,185.0608,OUT045,2205.1296,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDQ45,9.5,0.010907967,182.3608,OUT013,2940.1728,22,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
DRK59,8.895,0.07543556,235.8616,OUT035,3046.7008,5,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDW28,18.25,0.0856783318888889,196.8452,OUT046,3327.6684,12,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDC02,21.35,0.115194717,258.3278,OUT010,520.6556,11,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDR21,19.7,0.066922802,174.83700000000005,OUT035,2999.429,5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDN48,13.349999999999998,0.064636203,90.0804,OUT027,2113.2492,24,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDT44,16.6,0.103195401,117.8466,OUT045,942.7728,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDX14,13.099999999999998,0.13121032,74.0354,OUT019,75.2354,24,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDH57,10.895,0.035747522000000004,133.6284,OUT046,1581.9408,12,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDH28,15.849999999999998,0.192650072,37.4506,OUT019,37.9506,24,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
NCT41,15.7,0.098031771,151.3024,OUT019,151.8024,24,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDO11,8.0,0.030118338,248.8092,OUT027,3486.1288,24,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCP42,8.51,0.016201845,195.2478,OUT017,4262.4516,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDN09,14.15,0.05837308,243.9828,OUT010,731.0484,11,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDP32,6.65,0.087652908,128.8678,OUT035,1398.8458,5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDV57,15.25,0.065999008,177.96599999999995,OUT049,2336.958,10,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDW28,18.25,0.088750333,196.5452,OUT013,2348.9424,22,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDR56,15.5,0.100277876,196.8768,OUT027,7094.7648,24,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDA40,16.0,0.099252438,87.4856,OUT035,1054.6272,5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCG42,19.2,0.039758360333333326,127.831,OUT045,1298.31,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
NCK54,12.15,0.016397122111111113,117.815,OUT017,2330.3,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDE16,8.895,0.026384672,208.9954,OUT049,4584.6988,10,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDB15,10.895,0.228993134,263.4568,OUT010,527.3136,11,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDC40,16.0,0.065431917,76.1986,OUT017,1869.5664,2,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDE53,10.894999999999998,0.026749991,106.928,OUT027,2876.256,24,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDK24,9.195,0.08725649611111111,43.6744,OUT018,407.4696,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDW31,11.35,0.043333912,201.0742,OUT018,2189.8162,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCX29,10.0,0.08965681199999999,144.0102,OUT017,1603.9122,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
NCM07,9.395,0.039954281,82.4908,OUT035,2013.3792,5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
DRN36,15.2,0.087854925,95.9752,OUT019,95.8752,24,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
FDQ37,20.75,0.14940405699999998,192.8478,OUT010,774.9912,11,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDK43,9.8,0.0268952,128.40200000000002,OUT045,2403.538,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDK28,5.695,0.065857092,258.5646,OUT018,4380.2982,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDR43,18.2,0.161817014,37.819,OUT045,219.71400000000003,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDL48,19.35,0.082197959,49.2034,OUT013,729.051,22,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
DRL23,18.35,0.015335349,106.6938,OUT045,1393.5194,7,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
NCX42,6.36,0.00599072,163.6526,OUT045,5262.4832,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
DRD37,9.8,0.013898123,46.506,OUT018,372.848,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FDZ47,20.7,0.078912473,99.9042,OUT027,3273.7386,24,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCJ54,9.894999999999998,0.059776237,231.7642,OUT027,5344.3766,24,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDL52,6.635,0.0480856657,39.7506,OUT013,303.6048,22,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDC15,18.1,0.297883712,156.7288,OUT010,314.2576,11,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
NCD19,8.93,0.022059594,56.0614,OUT010,276.307,11,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
FDD08,8.3,0.03532494,38.9506,OUT013,721.0614,22,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCN18,8.895,0.124967595,112.7544,OUT045,3467.4864,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDY56,16.35,0.062411404,225.9062,OUT046,5416.9488,12,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCI29,8.6,0.032754431,140.5154,OUT018,283.6308,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
NCE06,5.825000000000001,0.160178832,160.2894,OUT019,323.5788,24,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDC08,19.0,0.104035148,227.772,OUT017,5206.556,2,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDU52,7.56,0.06390019,157.263,OUT045,2503.408,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDN16,12.6,0.06264811099999999,104.899,OUT013,1960.781,22,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCM55,15.6,0.111685868,184.7924,OUT010,370.1848,11,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
FDR49,8.71,0.233039817,49.5376,OUT010,95.8752,11,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDC15,18.1,0.17824575,158.1288,OUT049,3299.7048,10,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDB53,13.35,0.140241213,150.2392,OUT017,2684.5056,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDK44,16.6,0.1189452657777778,173.3738,OUT046,2085.2856,12,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDA16,6.695,0.033935576,221.9456,OUT035,2210.456,5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDO19,17.7,0.016516275,47.4034,OUT027,2187.153,24,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDO04,16.6,0.026537206,57.2614,OUT046,1049.9666,12,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCL19,15.35,0.015673267,145.047,OUT035,2719.793,5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDA44,19.7,0.089083914,54.593,OUT010,56.593,11,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDR60,14.3,0.131152799,78.6328,OUT017,231.6984,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDV37,13.0,0.083109455,195.8426,OUT027,5734.5354,24,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDG53,10.0,0.045818773,138.718,OUT013,1398.18,22,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
DRG01,14.8,0.044869794000000005,76.467,OUT035,1531.34,5,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDB38,19.5,0.0237360856,160.692,OUT019,319.584,24,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDI27,8.71,0.04605781,43.8744,OUT049,633.8416,10,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDD29,12.15,0.030815427000000006,252.0698,OUT010,1014.6792,11,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
NCR41,17.85,0.01806055,97.0094,OUT045,2094.6068,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDW44,9.5,0.035205866,171.3448,OUT049,2386.2272,10,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDU21,11.8,0.076705948,34.7558,OUT035,780.9834,5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDI14,14.1,0.089677773,139.8496,OUT046,1693.7952,12,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDW50,13.099999999999998,0.132327406,168.4158,OUT019,334.2316,24,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDN39,19.35,0.065520388,168.3816,OUT046,1342.2528,12,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDT31,19.75,0.012518707,190.6872,OUT017,4916.2672,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDJ14,10.3,0.050353695,78.696,OUT017,1757.7120000000002,2,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCQ43,17.75,0.110762642,108.5912,OUT027,1637.868,24,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDZ22,9.394999999999998,0.045050674000000006,84.925,OUT027,1747.725,24,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDU38,10.8,0.083016832,193.4504,OUT017,2876.256,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDS32,17.75,0.030929289300000006,139.9838,OUT045,1966.7732,7,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
DRH13,8.575,0.023983258,106.328,OUT018,958.752,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
DRF03,19.1,0.075836522,40.2138,OUT010,81.2276,11,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
FDJ20,20.7,0.100330684,123.4388,OUT049,1238.388,10,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDE22,9.695,0.051778173,157.892,OUT019,319.584,24,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDX22,6.785,0.022970468,211.0928,OUT035,4418.2488,5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
DRM11,6.57,0.066014596,259.7278,OUT013,2863.6058,22,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDL58,5.78,0.07429945,264.9568,OUT045,1845.5976,7,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDL25,6.92,0.131128467,93.1804,OUT049,1561.9668,10,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDD40,20.25,0.014816356,194.1162,OUT049,3848.324,10,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDT08,13.65,0.049318315,149.005,OUT045,2097.27,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDO22,13.5,0.017960491999999998,81.596,OUT017,639.168,2,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCM41,16.5,0.035801238,92.612,OUT018,559.2719999999998,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDJ21,16.7,0.038606365,146.5102,OUT045,2770.3938,7,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDC53,8.68,0.008871687,99.7384,OUT018,295.6152,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
DRK35,8.365,0.125793938,36.2506,OUT019,37.9506,24,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
FDQ09,7.235,0.058369013,115.2834,OUT018,1267.0174,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
DRB48,16.75,0.023973243666666668,39.3822,OUT046,353.5398,12,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
DRE25,15.35,0.07326933599999999,92.112,OUT035,1118.544,5,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDL08,10.8,0.049677651,245.9144,OUT013,4655.2736,22,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCV42,6.26,0.031470832000000004,110.2228,OUT049,1547.3192,10,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDW03,5.63,0.024579432,105.3306,OUT049,1045.306,10,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDL25,6.92,0.131665479,91.8804,OUT017,275.6412,2,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDC17,12.15,0.015523707,212.0928,OUT018,2735.1064,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDK44,16.6,0.122475364,175.5738,OUT045,347.5476,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDE34,9.195,0.107891398,182.7634,OUT046,3817.0314,12,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDP10,19.0,0.128065918,104.3622,OUT035,1905.5196,5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDZ22,9.395,0.045361705,83.825,OUT045,665.8,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCK19,9.8,0.090390357,192.1478,OUT013,2324.9736,22,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDO44,12.599999999999998,0.087029712,109.2228,OUT027,3205.1612,24,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCU41,18.85,0.052054819,189.1846,OUT046,2101.9306,12,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
NCF31,9.13,0.051952573,152.3024,OUT045,1821.6288,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDG14,9.0,0.050786366,152.2024,OUT017,3643.2576,2,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCH30,17.1,0.067141355,114.586,OUT035,2942.836,5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDR36,6.715,0.121485195,40.2454,OUT013,587.2356,22,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCJ30,5.82,0.080640478,167.77900000000002,OUT046,2886.243,12,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDR08,18.7,0.037699254,110.2886,OUT045,2223.772,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDU04,7.93,0.0047804373333333325,123.2414,OUT018,487.3656,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCQ50,18.75,0.034501405,211.7218,OUT017,5770.4886,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDL46,20.35,0.053795154000000005,117.7466,OUT027,1414.1592,24,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
DRK37,5.0,0.044004675,188.853,OUT046,5502.837,12,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDK48,7.445,0.03212151111111111,76.8354,OUT046,2181.8266,12,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDV58,20.85,0.121250374,193.9452,OUT046,1565.9616,12,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDN27,20.85,0.03406150677777778,115.1808,OUT018,1054.6272,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDZ52,19.2,0.100230114,112.9886,OUT049,1667.829,10,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCF42,17.35,0.167383061,175.6712,OUT046,2812.3392,12,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDQ48,14.3,0.034404732,98.1726,OUT035,489.36300000000006,5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDW49,19.5,0.082719632,179.3002,OUT045,2865.6032,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDR58,6.675,0.041913535,90.7462,OUT035,1665.8316,5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCE07,8.18,0.0132043,143.8154,OUT017,2694.4926,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDK14,6.98,0.041105789,83.4934,OUT046,1555.9746,12,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDC11,20.5,0.141106202,87.9172,OUT027,3836.3396,24,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDL22,16.85,0.036463975,90.7488,OUT045,543.2928,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCQ41,14.8,0.01946418,196.3794,OUT013,1950.794,22,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDX46,12.3,0.0606329059,57.3562,OUT013,177.7686,22,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDC35,7.435,0.123086812,206.9638,OUT045,1035.319,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDH45,15.1,0.105646853,42.8796,OUT035,949.4308,5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDX33,9.195,0.118149377,160.5578,OUT017,1283.6624,2,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
DRJ35,10.1,0.046545786,59.9878,OUT013,484.7024,22,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDC40,16.0,0.065009745,79.5986,OUT013,934.7832,22,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDO19,17.7,0.016630303,48.1034,OUT045,534.6374,7,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDP13,8.1,0.134532392,39.448,OUT049,878.8560000000001,10,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDP24,20.6,0.083133128,120.1756,OUT049,1332.9316,10,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCQ42,20.35,0.039428167,127.9678,OUT018,3560.6984,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDY59,8.195,0.030277000999999994,93.1462,OUT018,647.8234,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDU14,17.75,0.034823127,248.675,OUT045,4993.5,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDB21,7.475,0.148492521,240.6854,OUT035,1691.7978,5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDT32,19.0,0.06590129900000001,188.7214,OUT018,1695.7926,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDK20,12.6,0.041622264,124.0072,OUT049,4042.7376,10,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDX09,9.0,0.064933297,174.83700000000005,OUT027,4763.799,24,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDM01,7.895,0.0945493,102.6332,OUT035,1640.5312,5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
DRI37,15.849999999999998,0.107076832,58.7904,OUT027,1288.9888,24,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
FDL20,17.1,0.12867498300000002,112.3886,OUT045,2334.9606,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDU13,8.355,0.188322664,148.5418,OUT018,2207.127,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDE05,10.894999999999998,0.031297297111111115,145.2102,OUT019,437.4306,24,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDE58,18.5,0.052025392,118.4124,OUT013,2370.248,22,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDT32,19.0,0.065316099,189.9214,OUT027,5087.3778,24,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDZ01,8.975,0.01516265,101.899,OUT010,103.199,11,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
