"Item_Identifier","Item_Weight","Item_Visibility","Item_MRP","Outlet_Identifier","Item_Outlet_Sales","Outlet_Years","Item_Fat_Content_0","Item_Fat_Content_1","Outlet_Location_Type_0","Outlet_Location_Type_1","Outlet_Location_Type_2","Outlet_Size_0","Outlet_Size_1","Outlet_Size_2","Outlet_Size_3","Outlet_Type_0","Outlet_Type_1","Outlet_Type_2","Outlet_Type_3","Item_Type_Combined_0","Item_Type_Combined_1","Item_Type_Combined_2","Outlet_0","Outlet_1","Outlet_2","Outlet_3","Outlet_4","Outlet_5","Outlet_6","Outlet_7","Outlet_8","Outlet_9"
"NCX41","19.0","0.0172910377","211.0244","OUT010","1482.0708","11","1","0","0","0","1","0","0","0","1","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"FDY11","6.71","0.029535852","67.5142","OUT013","593.2278","22","0","1","0","0","1","1","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"FDU46","10.3","0.011143599","88.25399999999998","OUT049","1125.202","10","0","1","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1"
"NCI18","18.35","0.014045832","222.7746","OUT049","1570.6222","10","1","0","1","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"FDL38","13.8","0.014730322","90.9172","OUT035","2141.2128","5","0","1","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0"
"FDY60","10.5","0.026520107","144.8128","OUT017","2157.192","2","0","1","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0"
"FDF53","20.75","0.08373655099999999","178.7318","OUT049","3428.2042","10","0","1","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1"
"NCM05","6.825000000000001","0.059557164","263.7226","OUT027","6872.3876","24","1","0","0","0","1","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0"
"FDR13","9.895","0.028837829","117.8492","OUT018","1506.0396","0","0","1","0","0","1","0","1","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0"
"FDA49","19.7","0.113669629","89.0198","OUT019","174.4396","24","1","0","1","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0"
"FDY52","6.365000000000001","0.012865901","59.3536","OUT019","122.5072","24","1","0","1","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0"
"FDL02","20.0","0.182236555","107.1622","OUT019","211.7244","24","0","1","1","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0"
"FDO24","11.1","0.17606902300000002","156.7604","OUT013","1901.5248","22","1","0","0","0","1","1","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"FDM08","10.1","0.053574075","223.7088","OUT035","2684.5056","5","0","1","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0"
"FDJ02","17.2","0.044063785","147.2418","OUT019","294.2836","24","0","1","1","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0"
"FDW40","14.0","0.105573769","143.9812","OUT018","1139.8496","0","0","1","0","0","1","0","1","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0"
"FDT46","11.349999999999998","0.030657949","50.5008","OUT027","1012.016","24","1","0","0","0","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0"
"FDY08","9.395","0.172042892","139.9838","OUT017","1966.7732","2","0","1","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0"
"FDM21","20.2","0.064052392","256.1646","OUT027","7472.2734","24","1","0","0","0","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0"
"FDH26","19.25","0.034531702000000004","142.2496","OUT027","2399.5432","24","0","1","0","0","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0"
"NCM42","6.13","0.028365524","110.0912","OUT049","1637.868","10","1","0","1","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"FDW13","8.5","0.097866209","51.1324","OUT035","1350.2424","5","1","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0"
"FDN04","11.8","0.01401884","178.1344","OUT027","3747.1224","24","0","1","0","0","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0"
"NCD07","9.1","0.041583976374999984","114.4518","OUT046","1593.9252","12","1","0","1","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0"
"FDB34","15.25","0.044539371","85.3198","OUT010","261.6594","11","1","0","0","0","1","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0"
"FDD09","13.5","0.02073704555555556","179.9976","OUT013","4889.6352","22","1","0","0","0","1","1","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"DRH59","10.8","0.056353798","72.33800000000002","OUT049","805.618","10","1","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
"DRN36","15.2","0.050168354000000005","95.3752","OUT035","1438.128","5","1","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0"
"DRA24","19.35","0.040154087000000005","164.6868","OUT017","1146.5076","2","0","1","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0"
"FDY36","12.3","0.009364957","74.238","OUT027","1171.808","24","1","0","0","0","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0"
"FDG34","11.5","0.037539164","106.9254","OUT013","3038.7112","22","0","1","0","0","1","1","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"FDK43","9.8","0.026992588","127.302","OUT017","2277.036","2","1","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0"
"NCM06","7.475","0.076156245","156.4656","OUT017","2008.0528","2","1","0","0","1","0","0","0","1","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0"
"FDK22","9.8","0.026192765","215.685","OUT018","649.155","0","1","0","0","0","1","0","1","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0"
"FDF21","10.3","0.05854250900000001","188.353","OUT027","4364.319","24","0","1","0","0","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0"
"FDO33","14.75","0.089686322","115.3518","OUT018","1821.6288","0","1","0","0","0","1","0","1","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0"
"NCO43","5.5","0.047364617000000005","100.0016","OUT017","708.4112","2","1","0","0","1","0","0","0","1","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0"
"FDX15","17.2","0.156269303","159.6578","OUT035","3048.6982","5","1","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0"
"FDS10","19.2","0.035185588","181.3318","OUT046","1443.4544","12","1","0","1","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0"
"FDD46","6.035","0.247321039","152.3998","OUT019","153.7998","24","1","0","1","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0"
"FDV22","14.85","0.009979271","155.763","OUT018","3129.26","0","0","1","0","0","1","0","1","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0"
"NCR29","7.565","0.054863459","58.393","OUT018","509.337","0","1","0","0","0","1","0","1","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
"FDU34","18.25","0.07562026200000001","123.8046","OUT017","3486.1288","2","1","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0"
"FDZ35","9.6","0.02236923","104.799","OUT018","1341.5870000000002","0","0","1","0","0","1","0","1","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0"
"FDA26","7.855","0.07390646099999999","218.4482","OUT035","4819.0604","5","0","1","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0"
"FDP38","10.1","0.032283676000000004","52.2008","OUT017","759.012","2","1","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0"
"FDT22","10.395","0.11207602","58.022","OUT035","659.1419999999998","5","1","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0"
"FDA50","16.25","0.087668236","94.941","OUT017","1737.7379999999994","2","1","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0"
"FDY10","17.6","0.049067877","115.6176","OUT046","2519.3872","12","1","0","1","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0"
"FDC09","15.5","0.026355345","100.8332","OUT045","1537.9979999999994","7","0","1","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"FDT19","7.59","0.145631695","172.808","OUT018","2250.404","0","0","1","0","0","1","0","1","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0"
"FDO34","17.7","0.029793955","167.2816","OUT027","5704.5744","24","1","0","0","0","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0"
"NCV54","11.1","0.033160417000000005","119.6124","OUT049","2251.7356","10","1","0","1","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"FDH57","10.894999999999998","0.035574413","131.4284","OUT027","5404.9644","24","1","0","0","0","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0"
"FDA28","16.1","0.047801883","127.4362","OUT046","2265.0516","12","0","1","1","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0"
"FDB05","5.155","0.083198341","246.0776","OUT046","990.7104","12","1","0","1","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0"
"FDK45","11.650000000000002","0.059281315","111.586","OUT019","339.55800000000005","24","1","0","1","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0"
"DRH01","17.5","0.171417316","173.0738","OUT019","347.5476","24","1","0","1","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0"
"FDY52","6.365","0.007348286","62.8536","OUT046","796.2968","12","1","0","1","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0"
"FDR48","11.65","0.1239852152","152.6024","OUT035","303.6048","5","1","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0"
"FDY15","18.25","0.170795745","154.463","OUT035","2190.482","5","0","1","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0"
"FDM51","11.8","0.025966531","102.2674","OUT049","2444.8176","10","0","1","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1"
"FDR43","18.2","0.161489509","37.619","OUT046","366.19","12","1","0","1","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0"
"FDW09","13.65","0.025899245","81.1302","OUT013","792.302","22","0","1","0","0","1","1","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"FDV44","8.365","0.039906377","191.3188","OUT049","1713.7692","10","0","1","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1"
"DRH37","17.599999999999994","0.072864869","165.2526","OUT019","822.263","24","1","0","1","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0"
"FDZ47","20.7","0.079419755","99.8042","OUT049","1488.063","10","0","1","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1"
"NCP43","17.75","0.03050705","180.366","OUT046","2336.958","12","1","0","1","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0"
"FDL26","18.0","0.073490977","157.3972","OUT018","778.9860000000001","0","1","0","0","0","1","0","1","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0"
"DRM35","9.695","0.07084301900000001","177.7344","OUT017","1605.9096","2","1","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0"
"FDM39","6.42","0.053688479","178.3002","OUT018","2328.3026","0","1","0","0","0","1","0","1","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0"
"DRD15","10.6","0.056911107","233.9642","OUT045","3717.8272","7","1","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0"
"NCK06","5.03","0.014472516","122.0756","OUT010","121.1756","11","1","0","0","0","1","0","0","0","1","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"FDV04","7.825","0.150319469","156.9288","OUT045","1571.2879999999998","7","0","1","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"FDG46","8.63","0.032750291","112.1518","OUT027","5351.0346","24","0","1","0","0","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0"
"FDO19","17.7","0.016622448","50.2034","OUT049","1166.4816","10","0","1","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1"
"NCN05","8.235","0.014482153","182.295","OUT049","3661.9","10","1","0","1","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"DRA12","11.6","0.03493779266666667","141.6154","OUT045","3829.0158","7","1","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0"
"FDJ02","17.2","0.025205909","149.1418","OUT049","1177.1344","10","0","1","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1"
"NCK17","11.0","0.037971697","38.948","OUT045","519.3240000000002","7","1","0","0","1","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0"
"FDO58","19.6","0.039544237","163.6526","OUT013","1151.1682","22","1","0","0","0","1","1","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"FDB22","8.02","0.111613921","152.6998","OUT049","3383.5956","10","1","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1"
"FDG33","5.365","0.140524691","172.7764","OUT045","2233.0932","7","0","1","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"FDK58","11.35","0.045073782","101.9016","OUT045","2631.2416","7","0","1","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"DRH49","19.7","0.043168763","82.8592","OUT019","165.1184","24","1","0","1","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0"
"FDT43","16.35","0.020547951","51.2324","OUT046","571.2564","12","1","0","1","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0"
"NCR38","17.25","0.113694957","253.4724","OUT049","6040.1376","10","1","0","1","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"DRI39","13.8","0.097043739","57.493","OUT035","1358.2320000000002","5","1","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0"
"NCZ05","8.485","0.058121214","104.499","OUT035","1238.388","5","1","0","0","1","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0"
"FDU21","11.8","0.07665661","32.3558","OUT013","169.77900000000002","22","0","1","0","0","1","1","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"NCP54","15.35","0.035204319","122.873","OUT049","2832.979000000001","10","1","0","1","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"NCX29","10.0","0.08933333199999999","145.6102","OUT045","2624.5836","7","1","0","0","1","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0"
"FDV01","19.2","0.0801194419","153.3314","OUT017","3257.7594","2","0","1","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0"
"NCS17","18.6","0.080956792","95.2436","OUT017","1796.3284","2","1","0","0","1","0","0","0","1","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0"
"NCN07","18.5","0.03391645","130.9284","OUT013","1713.7692","22","1","0","0","0","1","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0"
"FDB14","20.25","0.102704495","94.312","OUT035","2982.784","5","0","1","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0"
"NCJ18","12.35","0.163910938","119.2124","OUT035","1303.6364","5","1","0","0","1","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0"
"FDF57","14.5","0.058827383","172.2448","OUT046","2897.5616","12","0","1","1","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0"
"DRG01","14.8","0.044840933","78.367","OUT013","918.804","22","1","0","0","0","1","1","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0"
"FDA02","14.0","0.02984373600000001","143.9786","OUT018","866.8716","0","0","1","0","0","1","0","1","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0"
"DRJ37","10.8","0.061446997","150.4024","OUT017","2884.2456","2","1","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0"
"NCP55","14.65","0.011180713","53.8614","OUT013","221.0456","22","1","0","0","0","1","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0"
"FDW45","18.0","0.038822077","147.7418","OUT027","1618.5598","24","1","0","0","0","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0"
"FDK38","6.65","0.05339798900000002","149.3734","OUT045","296.9468","7","1","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"NCZ30","6.59","0.043828293","121.4098","OUT010","241.0196","11","1","0","0","0","1","0","0","0","1","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"FDK08","9.195","0.21413978600000003","102.4016","OUT019","202.4032","24","0","1","1","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0"
"DRY23","9.395","0.109075742","42.9112","OUT035","426.112","5","0","1","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0"
"FDT31","19.75","0.012448294","188.2872","OUT046","2647.2208","12","1","0","1","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0"
"FDU52","7.56","0.064030636","154.463","OUT018","2503.408","0","1","0","0","0","1","0","1","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0"
"NCG19","20.25","0.14781046","234.8616","OUT013","2812.3392","22","1","0","0","0","1","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0"
"NCR30","20.6","0.07113694799999999","76.3696","OUT045","372.848","7","1","0","0","1","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0"
"FDN23","6.575","0.07566089","145.4444","OUT045","2612.5992","7","0","1","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"FDQ01","19.7","0.16102755","254.1014","OUT045","4845.0266","7","0","1","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"FDO22","13.5","0.029893094","81.096","OUT010","159.792","11","0","1","0","0","1","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0"
"DRE13","6.28","0.027761289","85.8198","OUT045","872.198","7","1","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0"
"FDL44","18.25","0.012272797","160.2894","OUT035","3235.788","5","1","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0"
"FDT34","9.3","0.174317307","106.7964","OUT035","841.5712","5","1","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0"
"DRM23","16.6","0.135707553","170.6422","OUT035","1379.5376","5","1","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0"
"FDF32","16.35","0.068219025","198.9426","OUT045","3559.3668","7","1","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"NCE18","10.0","0.021468792","251.675","OUT045","4244.475","7","1","0","0","1","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0"
"FDA51","8.049999999999999","0.16388212900000002","113.2518","OUT027","3415.554","24","0","1","0","0","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0"
"DRZ24","7.535","0.082250143","118.344","OUT017","3115.9440000000004","2","1","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0"
"FDT48","4.92","0.046026479","196.5084","OUT049","3769.7596","10","1","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1"
"DRG11","6.385","0.08086896066666667","108.9596","OUT046","1186.4556","12","1","0","1","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0"
"FDE58","18.5","0.052149675","118.3124","OUT049","1540.6612","10","1","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1"
"DRA12","11.6","0.040911824","142.3154","OUT013","2552.6772","22","1","0","0","0","1","1","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0"
"FDP60","17.35","0.056235142","102.0016","OUT017","1619.2256","2","1","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0"
"FDT10","16.7","0.062170334","60.9562","OUT045","829.5868","7","0","1","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"FDE05","10.895","0.032427039","147.7102","OUT013","1166.4816","22","0","1","0","0","1","1","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"FDC32","18.35","0.099309997","91.4462","OUT045","1665.8316","7","1","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"FDJ22","18.75","0.05310896","193.6504","OUT017","2876.256","2","1","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0"
"NCH18","9.3","0.044843161","246.1802","OUT018","2702.4822","0","1","0","0","0","1","0","1","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
"DRE37","13.5","0.164966345","189.4872","OUT019","189.0872","24","1","0","1","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0"
"DRC13","8.26","0.032435437000000004","124.873","OUT035","2956.152","5","0","1","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0"
"FDG47","12.8","0.06961884","260.3252","OUT046","8132.0812","12","1","0","1","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0"
"FDY55","16.75","0.08165147","258.3988","OUT018","1541.9928","0","1","0","0","0","1","0","1","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0"
"NCW29","14.0","0.028723187","131.83100000000002","OUT027","3635.268","24","1","0","0","0","1","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0"
"NCT05","10.895","0.020994339","255.6672","OUT045","4346.3424","7","1","0","0","1","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0"
"FDN50","16.85","0.026561057","93.712","OUT049","466.06","10","0","1","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1"
"FDU60","20.0","0.100262068","169.6132","OUT010","169.1132","11","0","1","0","0","1","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0"
"FDX02","16.0","0.057012605999999987","225.0404","OUT013","5851.0504","22","1","0","0","0","1","1","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"FDL34","16.0","0.041009558","141.2496","OUT049","2681.8424","10","1","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1"
"DRF27","8.93","0.028578012000000007","152.234","OUT017","3828.35","2","1","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0"
"FDZ35","9.6","0.021676376444444447","101.699","OUT049","2373.577","10","0","1","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1"
"DRF03","19.1","0.045088724","39.7138","OUT027","1096.5726","24","1","0","0","0","1","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0"
"NCO41","12.5","0.018757586","96.9384","OUT027","2167.8448","24","1","0","0","0","1","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0"
"FDQ59","9.8","0.056500895","85.8908","OUT045","1845.5976","7","0","1","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"NCZ53","9.6","0.024576875","186.6214","OUT018","1884.214","0","1","0","0","0","1","0","1","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
"FDZ33","10.195","0.188038372","146.4076","OUT019","147.8076","24","1","0","1","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0"
"FDD34","7.945","0.015908485","161.421","OUT045","3425.541","7","1","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"NCM06","7.475","0.07584563400000001","156.0656","OUT049","1853.5872","10","1","0","1","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"FDY43","14.85","0.098803088","169.7474","OUT018","673.7896","0","1","0","0","0","1","0","1","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0"
"DRM23","16.6","0.227189581","173.9422","OUT010","172.4422","11","1","0","0","0","1","0","0","0","1","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"FDT20","10.5","0.041459804","39.2164","OUT049","540.6296","10","1","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1"
"FDG46","8.63","0.032882271","113.5518","OUT013","2732.4432","22","0","1","0","0","1","1","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"FDH10","21.0","0.049583899","193.8478","OUT017","1162.4868","2","1","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0"
